id,name,Eng,type,Height,Weight,Generation,Status,HP,Attack,Defense,Special Attack,Special Defense,Speed,Capture Rate,Baby,Legendary,Evolution,URL
775,ネッコアラ,ネッコアラ: Komala,13,0.4,19.9,7,480,65,115,65,75,95,65,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/775.png
776,バクガメス,バクガメス: Turtonator,3,2,212,7,485,60,78,135,91,85,36,70,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/776.png
777,トゲデマル,トゲデマル: Togedemaru,2,0.3,3.3,7,435,65,98,63,40,73,96,180,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/777.png
778,ミミッキュ,ミミッキュ: Mimikyu,8,0.2,0.7,7,476,55,90,80,50,105,96,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/778.png
779,ハギギシリ,ハギギシリ: Bruxish,17,0.9,19,7,475,68,105,70,70,70,92,80,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/779.png
780,ジジーロン,ジジーロン: Drampa,13,3,185,7,485,78,60,85,135,91,36,70,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/780.png
781,ダダリン,ダダリン: Dhelmise,8,3.9,210,7,517,70,131,100,86,90,40,25,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/781.png
782,ジャラコ,ジャラコ: Jangmo-o,12,0.6,29.7,7,300,45,55,65,45,45,45,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/782.png
783,ジャランゴ,ジャランゴ: Hakamo-o,12,1.2,47,7,420,55,75,90,65,70,65,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/783.png
784,ジャラランガ,ジャラランガ: Kommo-o,12,1.6,78.2,7,600,75,110,125,100,105,85,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/784.png
785,カプ・コケコ,カプ・コケコ: Tapu Koko,2,1.8,20.5,7,570,70,115,85,95,75,130,3,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/785.png
786,カプ・テテフ,カプ・テテフ: Tapu Lele,6,1.2,18.6,7,570,70,85,75,130,115,95,3,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/786.png
787,カプ・ブルル,カプ・ブルル: Tapu Bulu,1,1.9,45.5,7,570,70,130,115,85,95,75,3,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/787.png
788,カプ・レヒレ,カプ・レヒレ: Tapu Fini,17,1.3,21.2,7,570,70,75,115,95,130,85,3,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/788.png
789,コスモッグ,コスモッグ: Cosmog,6,0.2,0.1,7,200,43,29,31,29,31,37,45,FALSE,TRUE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/789.png
790,コスモウム,コスモウム: Cosmoem,6,0.1,999.9,7,400,43,29,131,29,131,37,45,FALSE,TRUE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/790.png
791,ソルガレオ,ソルガレオ: Solgaleo,6,3.4,230,7,680,137,137,107,113,89,97,45,FALSE,TRUE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/791.png
792,ルナアーラ,ルナアーラ: Lunala,6,4,120,7,680,137,113,89,137,107,97,45,FALSE,TRUE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/792.png
793,ウツロイド,ウツロイド: Nihilego,5,1.2,55.5,7,570,109,53,47,127,131,103,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/793.png
794,マッシブーン,マッシブーン: Buzzwole,18,2.4,333.6,7,570,107,139,139,53,53,79,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/794.png
795,フェローチェ,フェローチェ: Pheromosa,18,1.8,25,7,570,71,137,37,137,37,151,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/795.png
796,デンジュモク,デンジュモク: Xurkitree,2,3.8,100,7,570,83,89,71,173,71,83,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/796.png
797,テッカグヤ,テッカグヤ: Celesteela,14,9.2,999.9,7,570,97,101,103,107,101,61,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/797.png
798,カミツルギ,カミツルギ: Kartana,1,0.3,0.1,7,570,59,181,131,59,31,109,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/798.png
799,アクジキング,アクジキング: Guzzlord,4,5.5,888,7,570,223,101,53,97,53,43,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/799.png
800,ネクロズマ,ネクロズマ: Necrozma,6,2.4,230,7,600,97,107,101,127,89,79,255,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/800.png
801,マギアナ,マギアナ: Magearna,14,1,80.5,7,600,80,95,115,130,115,65,3,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/801.png
802,マーシャドー,マーシャドー: Marshadow,7,0.7,22.2,7,600,90,125,80,90,90,125,3,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/802.png
803,ベベノム,ベベノム: Poipole,11,0.6,1.8,7,420,67,73,67,73,67,73,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/803.png
804,アーゴヨン,アーゴヨン: Naganadel,11,3.6,150,7,540,73,73,73,127,73,121,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/804.png
805,ツンデツンデ,ツンデツンデ: Stakataka,5,5.5,820,7,570,61,131,211,53,101,13,30,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/805.png
806,ズガドーン,ズガドーン: Blacephalon,3,1.8,13,7,570,53,127,53,151,79,107,30,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/806.png
807,ゼラオラ,ゼラオラ: Zeraora,2,1.5,44.5,7,600,88,112,75,102,80,143,3,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/807.png
808,メルタン,メルタン: Meltan,14,0.2,8,7,300,46,65,65,55,35,34,3,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/808.png
809,メルメタル,メルメタル: Melmetal,14,2.5,800,7,600,135,143,143,80,65,34,3,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/809.png
810,サルノリ,サルノリ: Grookey,1,0.3,5,8,310,50,65,50,40,40,65,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/810.png
811,バチンキー,バチンキー: Thwackey,1,0.7,14,8,420,70,85,70,55,60,80,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/811.png
812,ゴリランダー,ゴリランダー: Rillaboom,1,2.1,90,8,530,100,125,90,60,70,85,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/812.png
813,ヒバニー,ヒバニー: Scorbunny,3,0.3,4.5,8,310,50,71,40,40,40,69,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/813.png
814,ラビフット,ラビフット: Raboot,3,0.6,9,8,420,65,86,60,55,60,94,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/814.png
815,エースバーン,エースバーン: Cinderace,3,1.4,33,8,530,80,116,75,65,75,119,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/815.png
816,メッソン,メッソン: Sobble,17,0.3,4,8,310,50,40,40,70,40,70,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/816.png
817,ジメレオン,ジメレオン: Drizzile,17,0.7,11.5,8,420,65,60,55,95,55,90,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/817.png
818,インテレオン,インテレオン: Inteleon,17,1.9,45.2,8,530,70,85,65,125,65,120,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/818.png
819,ホシガリス,ホシガリス: Skwovet,13,0.3,2.5,8,275,70,55,55,35,35,25,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/819.png
820,ヨクバリス,ヨクバリス: Greedent,13,0.6,6,8,460,120,95,95,55,75,20,90,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/820.png
821,ココガラ,ココガラ: Rookidee,15,0.2,1.8,8,245,38,47,35,33,35,57,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/821.png
822,アオガラス,アオガラス: Corvisquire,15,0.8,16,8,365,68,67,55,43,55,77,120,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/822.png
823,アーマーガア,アーマーガア: Corviknight,15,2.2,75,8,495,98,87,105,53,85,67,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/823.png
824,サッチムシ,サッチムシ: Blipbug,18,0.4,8,8,180,25,20,20,25,45,45,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/824.png
825,レドームシ,レドームシ: Dottler,18,0.4,19.5,8,335,50,35,80,50,90,30,120,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/825.png
826,イオルブ,イオルブ: Orbeetle,18,0.4,40.8,8,505,60,45,110,80,120,90,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/826.png
827,クスネ,クスネ: Nickit,4,0.6,8.9,8,245,40,28,28,47,52,50,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/827.png
828,フォクスライ,フォクスライ: Thievul,4,1.2,19.9,8,455,70,58,58,87,92,90,127,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/828.png
829,ヒメンカ,ヒメンカ: Gossifleur,1,0.4,2.2,8,250,40,40,60,40,60,10,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/829.png
830,ワタシラガ,ワタシラガ: Eldegoss,1,0.5,2.5,8,460,60,50,90,80,120,60,75,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/830.png
831,ウールー,ウールー: Wooloo,13,0.6,6,8,270,42,40,55,40,45,48,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/831.png
832,Moumouflon,Moumouflon: Dubwool,13,1.3,43,8,490,72,80,100,60,90,88,127,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/832.png
833,カムカメ,カムカメ: Chewtle,17,0.3,8.5,8,284,50,64,50,38,38,44,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/833.png
834,カジリガメ,カジリガメ: Drednaw,17,1,115.5,8,485,90,115,90,48,68,74,75,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/834.png
835,ワンパチ,ワンパチ: Yamper,2,0.3,13.5,8,270,59,45,50,40,50,26,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/835.png
836,パルスワン,パルスワン: Boltund,2,1,34,8,490,69,90,60,90,60,121,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/836.png
837,タンドン,タンドン: Rolycoly,5,0.3,12,8,240,30,40,50,40,50,30,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/837.png
838,トロッゴン,トロッゴン: Carkol,5,1.1,78,8,410,80,60,90,60,70,50,120,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/838.png
839,セキタンザン,セキタンザン: Coalossal,5,2.8,310.5,8,510,110,80,120,80,90,30,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/839.png
840,カジッチュ,カジッチュ: Applin,1,0.2,0.5,8,260,40,40,80,40,40,20,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/840.png
841,アップリュー,アップリュー: Flapple,1,0.3,1,8,485,70,110,80,95,60,70,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/841.png
842,タルップル,タルップル: Appletun,1,0.4,13,8,485,110,85,80,100,80,30,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/842.png
843,スナヘビ,スナヘビ: Silicobra,10,2.2,7.6,8,315,52,57,75,35,50,46,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/843.png
844,サダイジャ,サダイジャ: Sandaconda,10,3.8,65.5,8,510,72,107,125,65,70,71,120,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/844.png
845,ウッウ,ウッウ: Cramorant,15,0.8,18,8,475,70,85,55,85,95,85,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/845.png
846,サシカマス,サシカマス: Arrokuda,17,0.5,1,8,280,41,63,40,40,30,66,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/846.png
847,カマスジョー,カマスジョー: Barraskewda,17,1.3,30,8,490,61,123,60,60,50,136,60,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/847.png
848,エレズン,エレズン: Toxel,2,0.4,11,8,242,40,38,35,54,35,40,75,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/848.png
849,ストリンダー,ストリンダー: Toxtricity,2,1.6,40,8,502,75,98,70,114,70,75,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/849.png
850,ヤクデ,ヤクデ: Sizzlipede,3,0.7,1,8,305,50,65,45,50,50,45,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/850.png
851,マルヤクデ,マルヤクデ: Centiskorch,3,3,120,8,525,100,115,65,90,90,65,75,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/851.png
852,タタッコ,タタッコ: Clobbopus,7,0.6,4,8,310,50,68,60,50,50,32,180,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/852.png
853,オトスパス,オトスパス: Grapploct,7,1.6,39,8,480,80,118,90,70,80,42,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/853.png
854,ヤバチャ,ヤバチャ: Sinistea,8,0.1,0.2,8,308,40,45,45,74,54,50,120,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/854.png
855,ポットデス,ポットデス: Polteageist,8,0.2,0.4,8,508,60,65,65,134,114,70,60,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/855.png
856,ミブリム,ミブリム: Hatenna,6,0.4,3.4,8,265,42,30,45,56,53,39,235,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/856.png
857,テブリム,テブリム: Hattrem,6,0.6,4.8,8,370,57,40,65,86,73,49,120,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/857.png
858,ブリムオン,ブリムオン: Hatterene,6,2.1,5.1,8,510,57,90,95,136,103,29,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/858.png
859,ベロバー,ベロバー: Impidimp,4,0.4,5.5,8,265,45,45,30,55,40,50,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/859.png
860,ギモー,ギモー: Morgrem,4,0.8,12.5,8,370,65,60,45,75,55,70,120,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/860.png
861,オーロンゲ,オーロンゲ: Grimmsnarl,4,1.5,61,8,510,95,120,65,95,75,60,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/861.png
862,タチフサグマ,タチフサグマ: Obstagoon,4,1.6,46,8,520,93,90,101,60,81,95,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/862.png
863,ニャイキング,ニャイキング: Perrserker,14,0.8,28,8,440,70,110,100,50,60,50,90,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/863.png
864,サニゴーン,サニゴーン: Cursola,8,1,0.4,8,510,60,95,50,145,130,30,30,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/864.png
865,ネギガナイト,ネギガナイト: Sirfetch'd,7,0.8,117,8,507,62,135,95,68,82,65,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/865.png
866,バリコオル,バリコオル: Mr. Rime,9,1.5,58.2,8,520,80,85,75,110,100,70,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/866.png
867,デスバーン,デスバーン: Runerigus,10,1.6,66.6,8,483,58,95,145,50,105,30,90,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/867.png
868,マホミル,マホミル: Milcery,16,0.2,0.3,8,270,45,40,40,50,61,34,200,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/868.png
869,マホイップ,マホイップ: Alcremie,16,0.3,0.5,8,495,65,60,75,110,121,64,100,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/869.png
870,タイレーツ,タイレーツ: Falinks,7,3,62,8,470,65,100,100,70,60,75,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/870.png
871,バチンウニ,バチンウニ: Pincurchin,2,0.3,1,8,435,48,101,95,91,85,15,75,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/871.png
872,ユキハミ,ユキハミ: Snom,9,0.3,3.8,8,185,30,25,35,45,30,20,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/872.png
873,モスノウ,モスノウ: Frosmoth,9,1.3,42,8,475,70,65,60,125,90,65,75,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/873.png
874,イシヘンジン,イシヘンジン: Stonjourner,5,2.5,520,8,470,100,125,135,20,20,70,60,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/874.png
875,コオリッポ,コオリッポ: Eiscue,9,1.4,89,8,470,75,80,110,65,90,50,60,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/875.png
876,イエッサン,イエッサン: Indeedee,6,0.9,28,8,475,60,65,55,105,95,95,30,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/876.png
877,モルペコ,モルペコ: Morpeko,2,0.3,3,8,436,58,95,58,70,58,97,180,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/877.png
878,ゾウドウ,ゾウドウ: Copperajah,14,1.2,100,8,330,72,80,49,40,49,40,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/878.png
879,ダイオウドウ,ダイオウドウ: Cufant,14,3,650,8,500,122,130,69,80,69,30,90,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/879.png
880,パッチラゴン,パッチラゴン: Dracozolt,2,1.8,190,8,505,90,100,90,80,70,75,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/880.png
881,パッチルドン,パッチルドン: Arctozolt,2,2.3,150,8,505,90,100,90,90,80,55,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/881.png
882,ウオノラゴン,ウオノラゴン: Dracovish,17,2.3,215,8,505,90,90,100,70,80,75,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/882.png
883,ウオチルドン,ウオチルドン: Arctovish,17,2,175,8,505,90,90,100,80,90,55,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/883.png
884,ジュラルドン,ジュラルドン: Duraludon,14,1.8,40,8,535,70,95,115,120,50,85,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/884.png
885,ドラメシヤ,ドラメシヤ: Dreepy,12,0.5,2,8,270,28,60,30,40,30,82,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/885.png
886,ドロンチ,ドロンチ: Drakloak,12,1.4,11,8,410,68,80,50,60,50,102,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/886.png
887,ドラパルト,ドラパルト: Dragapult,12,3,50,8,600,88,120,75,100,75,142,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/887.png
888,ザシアン,ザシアン: Zacian,16,2.8,110,8,670,92,130,115,80,115,138,10,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/888.png
889,ザマゼンタ,ザマゼンタ: Zamazenta,7,2.9,210,8,670,92,130,115,80,115,138,10,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/889.png
890,ムゲンダイナ,ムゲンダイナ: Eternatus,11,20,950,8,690,140,85,95,145,95,130,255,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/890.png
891,ダクマ,ダクマ: Kubfu,7,0.6,12,8,385,60,90,60,53,50,72,3,FALSE,TRUE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/891.png
892,ウーラオス,ウーラオス: Urshifu,7,1.9,105,8,550,100,130,100,63,60,97,3,FALSE,TRUE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/892.png
893,ザルード,ザルード: Zarude,4,1.8,70,8,600,105,120,105,70,95,105,3,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/893.png
894,レジエレキ,レジエレキ: Regieleki,2,1.2,145,8,580,80,100,50,100,50,200,3,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/894.png
895,レジドラゴ,レジドラゴ: Regidrago,12,2.1,200,8,580,200,100,50,100,50,80,3,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/895.png
896,ブリザポス,ブリザポス: Glastrier,9,2.2,800,8,580,100,145,130,65,110,30,3,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/896.png
897,レイスポス,レイスポス: Spectrier,8,2,44.5,8,580,100,65,60,145,80,130,3,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/897.png
